,age,job,marital,education,default,housing,loan,contact,month,day_of_week,y,cluster
20764,52,0,0,2,1,0,0,2,3,2,0,0
20765,44,3,0,2,0,0,0,2,3,2,0,3
20766,32,6,0,6,0,2,0,2,3,2,0,3
20767,41,0,1,6,0,2,0,2,3,2,0,3
20768,57,4,2,6,0,2,0,2,3,2,0,3
20769,33,4,0,6,0,2,0,2,3,2,0,3
20770,51,6,0,1,1,0,0,2,3,2,0,0
20771,49,3,0,3,1,0,2,2,3,2,0,0
20772,34,10,0,4,0,0,0,2,3,2,0,3
20773,54,6,0,6,0,0,2,2,3,2,1,3
20774,48,2,0,6,1,2,2,2,3,2,0,0
20775,59,8,0,3,0,2,0,2,3,2,0,3
20776,35,4,1,4,0,2,0,2,3,2,0,3
20777,36,2,3,6,0,0,0,2,3,2,0,3
20778,37,4,1,4,0,2,0,2,3,2,0,3
20779,36,2,3,6,0,2,0,2,3,2,1,3
20780,55,0,0,6,0,0,0,2,3,2,0,3
20781,41,4,0,4,0,0,0,2,3,2,0,3
20782,49,3,0,0,0,2,0,2,3,2,0,3
20783,39,6,0,6,0,2,0,1,3,2,1,1
20784,33,4,0,4,1,2,0,2,3,2,0,0
20785,30,2,1,6,0,2,2,2,3,2,0,3
20786,54,3,0,0,1,2,2,2,3,2,0,0
20787,29,3,1,6,0,2,0,2,3,2,0,3
20788,34,4,0,4,0,0,0,2,3,2,1,3
20789,29,2,1,1,0,2,0,2,3,2,0,3
20790,45,2,1,6,0,2,0,2,3,2,0,3
20791,37,2,0,6,0,0,0,2,3,2,0,3
20792,29,4,1,1,0,2,0,2,3,2,0,3
20793,30,2,0,6,0,0,0,2,3,2,0,3
20794,51,3,0,3,1,0,0,1,3,2,0,0
20795,54,5,0,0,1,2,0,2,3,2,0,0
20796,59,3,0,0,1,0,0,2,3,2,0,0
20797,52,3,0,2,1,2,0,2,3,2,0,0
20798,54,4,0,6,0,2,0,2,3,2,0,3
20799,57,6,0,6,1,0,0,2,3,2,0,0
20800,31,4,0,4,1,2,0,2,3,2,0,0
20801,32,2,1,6,0,0,0,2,3,2,0,3
20802,56,5,0,6,0,0,0,2,3,2,0,3
20803,39,2,2,6,0,0,0,2,3,2,0,3
20804,44,4,2,4,1,2,2,2,3,2,0,0
20805,31,2,1,6,0,0,0,2,3,2,0,3
20806,34,10,0,4,0,2,0,2,3,2,0,3
20807,51,3,0,3,1,0,0,2,3,2,0,0
20808,46,5,0,3,1,2,0,2,3,2,0,0
20809,31,2,0,6,0,2,0,2,3,2,0,3
20810,51,6,0,1,1,2,0,2,3,2,0,0
20811,57,6,0,6,1,0,0,2,3,2,0,0
20812,57,4,1,6,1,2,0,2,3,2,0,0
20813,30,2,0,6,0,0,0,2,3,2,0,3
20814,31,2,1,6,0,2,0,2,3,2,0,3
20815,59,5,0,6,1,2,0,2,3,2,0,0
20816,45,3,0,1,1,2,0,2,3,2,0,0
20817,31,2,0,6,0,2,2,2,3,2,0,3
20818,55,4,2,4,0,2,0,2,3,2,0,3
20819,34,2,1,6,0,2,0,2,3,2,0,3
20820,34,2,1,6,0,2,0,2,3,2,0,3
20821,32,4,1,6,0,2,0,2,3,2,0,3
20822,35,2,0,6,1,0,0,2,3,2,0,0
20823,59,3,0,0,1,0,0,2,3,2,0,0
20824,48,4,0,1,0,0,0,2,3,2,0,3
20825,33,6,0,6,0,2,0,2,3,2,0,3
20826,45,3,0,2,0,0,2,2,3,2,0,3
20827,42,4,1,6,0,2,2,2,3,2,0,3
20828,31,4,1,4,0,2,0,2,3,2,0,3
20829,35,4,1,4,0,2,0,2,3,2,0,3
20830,32,4,1,6,0,2,0,2,3,2,0,3
20831,33,6,0,6,0,0,0,2,3,2,0,3
20832,45,2,1,6,0,0,0,2,3,2,0,3
20833,58,3,0,3,1,0,0,2,3,2,0,0
20834,33,4,0,6,0,0,0,2,3,3,0,3
20835,50,4,1,6,0,2,0,2,3,3,0,3
20836,32,4,1,6,0,0,2,2,3,3,0,3
20837,33,4,0,1,0,0,0,2,3,3,0,3
20838,44,1,0,1,0,0,0,2,3,3,0,3
20839,49,2,0,1,0,0,0,2,3,3,0,3
20840,33,4,1,4,0,0,0,2,3,3,0,3
20841,53,1,0,1,1,2,0,2,3,3,0,0
20842,32,6,0,6,0,2,0,2,3,3,0,3
20843,48,10,0,0,1,0,0,2,3,3,0,0
20844,32,4,1,4,0,0,0,2,3,3,0,3
20845,33,4,1,4,0,0,0,2,3,3,0,3
20846,52,3,0,0,1,0,0,2,3,3,0,0
20847,45,3,0,2,1,2,0,2,3,3,0,0
20848,34,4,1,6,0,2,0,2,3,3,0,3
20849,34,4,1,6,0,2,0,2,3,3,0,3
20850,30,2,0,6,0,2,2,2,3,3,0,3
20851,33,2,1,6,0,2,0,2,3,3,0,3
20852,39,4,0,4,0,2,0,2,3,3,0,3
20853,30,2,0,6,0,2,0,2,3,3,0,3
20854,33,4,1,4,0,2,0,2,3,3,0,3
20855,31,4,0,4,0,2,0,2,3,3,0,3
20856,57,4,0,6,0,0,0,2,3,3,0,3
20857,42,2,0,4,1,2,0,2,3,3,0,0
20858,31,4,0,4,0,2,0,2,3,3,0,3
20859,42,2,0,4,1,0,2,2,3,3,0,0
20860,42,2,0,4,1,2,2,2,3,3,0,0
20861,42,2,0,4,1,2,0,2,3,3,0,0
20862,30,9,2,6,0,0,2,2,3,3,0,3
20863,31,4,0,4,0,2,0,2,3,3,1,3
20864,31,2,1,1,0,2,0,2,3,3,0,3
20865,31,4,1,4,0,2,0,2,3,3,0,3
20866,35,4,1,4,0,2,2,2,3,3,0,3
20867,23,10,0,6,0,2,0,2,3,3,0,3
20868,41,2,0,6,0,2,0,2,3,3,0,3
20869,45,1,0,1,1,2,0,2,3,3,0,0
20870,31,2,0,6,0,0,0,2,3,3,0,3
20871,31,4,0,4,0,0,0,2,3,3,0,3
20872,35,2,0,6,0,0,2,2,3,3,0,3
20873,32,2,1,6,0,2,0,2,3,3,0,3
20874,55,8,0,0,1,1,1,2,3,3,0,0
20875,54,1,0,1,0,2,0,2,3,3,0,3
20876,32,2,1,6,0,0,0,2,3,3,0,3
20877,32,2,1,6,0,2,0,2,3,3,0,3
20878,31,4,0,4,0,0,0,2,3,3,0,3
20879,45,2,0,1,0,2,0,2,3,3,0,3
20880,54,4,0,6,0,2,0,2,3,3,0,3
20881,32,4,0,4,0,2,0,2,3,3,0,3
20882,31,2,1,6,1,0,2,2,3,3,0,0
20883,34,2,0,6,0,2,0,2,3,3,0,3
20884,35,4,1,4,0,2,0,2,3,3,0,3
20885,34,2,0,6,0,0,0,2,3,3,0,3
20886,36,4,0,4,1,2,0,2,3,3,0,0
20887,34,2,1,6,0,2,0,2,3,3,0,3
20888,47,0,0,1,1,2,0,2,3,3,0,0
20889,42,2,0,6,0,2,0,2,3,3,0,3
20890,49,4,0,4,1,2,0,2,3,3,0,0
20891,54,3,0,0,1,0,2,2,3,3,0,0
20892,45,8,0,3,1,2,0,2,3,3,0,0
20893,56,3,0,0,0,1,1,2,3,3,0,3
20894,50,4,0,1,0,2,0,2,3,3,0,3
20895,31,2,1,6,0,0,0,2,3,3,0,3
20896,41,0,0,0,1,2,0,2,3,3,0,0
20897,41,0,0,0,1,2,0,2,3,3,0,0
20898,41,0,0,0,1,2,0,1,3,3,0,0
20899,38,4,0,4,0,2,0,2,3,3,0,3
20900,49,3,0,0,1,2,0,2,3,3,0,0
20901,41,0,0,0,1,0,0,2,3,3,0,0
20902,34,2,1,6,0,0,0,2,3,3,0,3
20903,59,3,0,3,1,2,0,2,3,3,0,0
20904,47,2,2,6,1,0,0,2,3,3,0,0
20905,49,4,2,1,0,2,0,2,3,3,0,3
20906,34,4,0,6,1,2,0,2,3,3,0,0
20907,33,2,1,6,0,2,0,2,3,3,0,3
20908,34,4,0,6,1,0,2,2,3,3,0,0
20909,31,2,0,6,0,2,2,2,3,3,0,3
20910,30,8,0,6,0,2,2,2,3,3,0,3
20911,36,8,0,3,1,2,2,2,3,3,1,0
20912,50,8,0,3,0,2,0,2,3,3,0,3
20913,40,8,0,6,0,2,0,2,3,3,0,3
20914,40,8,0,6,0,2,0,2,3,3,0,3
20915,33,2,1,6,0,2,0,2,3,3,0,3
20916,30,2,1,6,0,2,0,2,3,3,0,3
20917,32,2,1,6,0,2,0,2,3,3,0,3
20918,36,2,1,6,0,2,0,2,3,3,0,3
20919,34,4,1,6,0,2,0,1,3,3,0,1
20920,35,4,0,4,0,0,0,2,3,3,0,3
20921,42,4,1,6,0,2,0,2,3,3,0,3
20922,51,3,0,0,1,2,2,2,3,3,0,0
20923,54,3,0,6,1,2,0,2,3,3,0,0
20924,34,4,1,6,0,2,0,2,3,3,1,3
20925,32,2,1,6,0,0,0,2,3,3,0,3
20926,32,2,1,6,0,2,0,2,3,3,0,3
20927,58,4,2,6,1,2,0,2,3,3,0,0
20928,42,4,1,6,0,2,0,2,3,3,0,3
20929,34,4,0,1,0,2,0,2,3,3,0,3
20930,57,5,0,0,0,2,0,2,3,3,0,3
20931,34,4,0,6,1,2,0,2,3,3,0,0
20932,31,4,0,6,0,2,0,2,3,3,0,3
20933,41,4,1,6,0,2,0,2,3,3,0,3
20934,29,2,1,1,0,0,0,2,3,3,0,3
20935,31,2,1,6,1,0,0,2,3,3,0,0
20936,29,2,1,1,0,0,0,2,3,3,0,3
20937,54,8,0,6,1,2,0,2,3,3,0,0
20938,52,1,0,3,1,2,2,2,3,3,0,0
20939,31,4,0,6,0,2,0,2,3,3,0,3
20940,31,4,0,6,0,2,0,2,3,3,0,3
20941,32,2,1,6,0,2,0,2,3,3,0,3
20942,39,2,1,6,0,0,0,2,3,3,0,3
20943,48,3,0,0,1,2,0,2,3,3,0,0
20944,29,2,1,6,1,0,0,2,3,3,0,0
20945,40,2,0,6,0,2,0,2,3,3,0,3
20946,41,4,0,6,1,2,0,2,3,3,0,0
20947,49,3,0,0,1,0,0,2,3,3,0,0
20948,29,2,1,6,1,2,0,2,3,3,0,0
20949,31,2,0,6,0,2,0,2,3,3,0,3
20950,31,2,0,6,0,2,0,2,3,3,0,3
20951,47,2,0,6,0,0,0,2,3,3,0,3
20952,31,2,1,6,0,0,0,2,3,3,0,3
20953,31,2,0,6,0,2,0,2,3,3,0,3
20954,49,2,1,1,0,0,0,2,3,3,0,3
20955,36,4,2,4,0,2,0,2,3,3,0,3
20956,34,6,0,6,0,2,0,2,3,3,0,3
20957,30,2,0,6,0,0,0,2,3,3,0,3
20958,32,2,1,6,0,0,0,2,3,3,0,3
20959,35,10,0,6,0,2,0,2,3,3,0,3
20960,31,4,0,6,0,0,0,2,3,3,0,3
20961,31,2,1,6,0,2,0,2,3,3,0,3
20962,50,4,1,6,0,2,0,2,3,3,0,3
20963,50,4,1,6,0,2,0,2,3,3,0,3
20964,36,6,0,6,0,0,0,2,3,3,0,3
20965,41,2,2,6,1,0,0,2,3,3,0,0
20966,36,8,0,3,1,0,0,2,3,3,0,0
20967,34,2,1,6,0,2,0,2,3,3,1,3
20968,30,2,1,6,1,0,0,2,3,3,0,0
20969,47,2,0,1,0,0,0,2,3,3,0,3
20970,44,3,0,2,1,0,0,2,3,3,0,0
20971,49,2,0,6,0,2,0,2,3,3,0,3
20972,29,4,1,4,0,2,0,1,3,3,0,1
20973,46,2,0,6,0,0,0,2,3,3,0,3
20974,45,3,0,2,1,2,0,2,3,3,0,0
20975,45,2,1,6,0,0,0,2,3,3,1,3
20976,31,4,0,4,0,2,0,2,3,3,0,3
20977,41,4,0,6,0,2,0,2,3,3,0,3
20978,45,1,0,1,1,2,2,1,3,3,0,0
20979,31,4,0,6,0,2,0,2,3,3,0,3
20980,39,2,2,6,0,0,0,2,3,3,0,3
20981,32,4,1,6,0,2,0,2,3,3,0,3
20982,40,2,0,6,1,2,0,2,3,3,0,0
20983,34,4,0,1,0,2,0,2,3,3,0,3
20984,30,2,2,6,0,2,0,2,3,3,0,3
20985,59,5,0,0,0,2,2,2,3,3,0,3
20986,39,2,2,6,0,2,2,2,3,3,0,3
20987,46,4,0,1,1,0,0,2,3,3,0,0
20988,32,4,1,6,0,2,0,2,3,3,0,3
20989,30,4,0,4,1,2,0,2,3,3,0,0
20990,33,4,0,4,0,0,2,2,3,3,0,3
20991,44,3,0,2,1,0,0,2,3,3,0,0
20992,34,4,0,1,0,2,0,2,3,3,0,3
20993,58,4,0,1,0,2,2,1,3,3,0,1
20994,34,4,1,6,0,0,0,1,3,3,0,1
20995,54,1,0,1,0,2,0,2,3,3,1,3
20996,47,2,0,1,0,2,2,2,3,3,0,3
20997,30,2,0,1,1,0,2,2,3,3,0,0
20998,31,0,0,2,0,0,0,2,3,3,0,3
20999,56,3,0,0,0,2,0,2,3,3,0,3
21000,58,4,0,1,0,2,0,2,3,3,0,3
21001,30,4,0,4,0,0,0,2,3,3,0,3
21002,36,8,0,3,1,0,0,2,3,3,1,0
21003,31,0,0,6,0,2,2,2,3,3,0,3
21004,31,0,0,2,0,2,2,1,3,3,1,1
21005,49,4,0,4,0,2,2,2,3,3,0,3
21006,57,4,1,6,1,2,2,2,3,3,0,0
21007,53,3,0,2,1,1,1,2,3,3,0,0
21008,39,6,0,6,0,2,0,2,3,3,0,3
21009,59,4,1,6,1,2,0,2,3,3,0,0
21010,53,2,0,1,1,0,0,2,3,3,0,0
21011,30,2,0,1,1,2,2,2,3,3,1,0
21012,33,4,0,4,0,0,2,2,3,3,0,3
21013,33,4,0,4,0,2,2,2,3,3,0,3
21014,47,2,0,6,0,2,0,2,3,3,0,3
21015,32,4,1,6,0,2,0,2,3,3,0,3
21016,34,4,0,6,0,0,0,1,3,3,0,1
21017,35,6,0,1,0,2,0,2,3,3,0,3
21018,58,2,0,6,0,2,0,1,3,3,0,1
21019,47,2,0,6,0,0,0,2,3,3,0,3
21020,49,3,0,0,0,2,0,1,3,3,0,1
21021,50,4,1,6,0,2,0,2,3,3,0,3
21022,31,4,1,4,0,0,0,2,3,3,0,3
21023,49,3,0,0,0,2,0,1,3,3,0,1
21024,55,4,2,4,0,0,2,2,3,3,0,3
21025,44,4,2,4,1,2,0,2,3,3,0,0
21026,48,4,0,4,1,0,0,2,3,3,0,0
21027,32,2,1,6,0,2,0,2,3,3,0,3
21028,32,2,1,6,0,2,2,2,3,3,0,3
21029,31,2,1,6,0,2,2,2,3,3,0,3
21030,30,4,1,4,0,2,2,2,3,3,0,3
21031,45,3,0,2,0,2,2,2,3,3,0,3
21032,49,4,2,4,1,0,0,2,3,3,0,0
21033,42,8,0,0,1,2,0,2,3,3,0,0
21034,31,4,0,6,0,2,0,2,3,3,0,3
21035,47,2,0,6,0,1,1,2,3,3,1,3
21036,35,4,1,4,0,2,2,2,3,3,0,3
21037,35,4,1,4,0,2,2,2,3,3,0,3
21038,41,6,0,6,0,2,0,2,3,3,0,3
21039,35,4,1,4,0,2,0,2,3,3,0,3
21040,35,4,0,4,0,2,2,1,3,3,0,1
21041,47,4,0,6,0,2,0,2,3,3,0,3
21042,31,4,0,4,1,1,1,1,3,3,0,0
21043,35,8,0,6,0,2,0,2,3,3,1,3
21044,46,2,0,6,0,2,2,2,3,3,0,3
21045,51,3,0,3,1,0,0,2,3,3,0,0
21046,31,4,1,1,0,2,0,2,3,3,0,3
21047,51,3,0,3,1,2,2,2,3,3,0,0
21048,33,2,1,6,0,0,0,2,3,3,0,3
21049,47,3,0,3,1,2,2,2,3,3,0,0
21050,50,8,0,3,0,2,0,2,3,3,0,3
21051,34,4,1,6,0,2,2,2,3,3,0,3
21052,34,4,1,6,0,2,0,2,3,3,0,3
21053,33,4,0,4,0,0,0,2,3,3,0,3
21054,59,5,0,6,1,0,0,2,3,3,0,0
21055,31,4,0,4,1,2,2,1,3,3,0,0
21056,46,1,0,1,1,2,0,2,3,3,0,0
21057,41,2,2,6,1,0,0,2,3,3,0,0
21058,31,4,0,4,1,2,2,2,3,3,0,0
21059,34,2,0,6,0,2,0,1,3,3,0,1
21060,34,2,0,6,0,2,0,2,3,3,0,3
21061,31,2,1,1,0,2,2,2,3,3,0,3
21062,35,2,1,6,0,0,2,2,3,3,0,3
21063,53,4,0,4,0,2,0,2,3,3,0,3
21064,30,4,1,4,0,2,0,2,3,3,0,3
21065,29,4,1,6,0,2,0,1,3,3,0,1
21066,47,3,0,5,1,0,0,1,3,3,1,0
21067,54,8,0,1,0,2,2,2,3,3,1,3
21068,54,4,0,4,0,0,0,2,3,3,0,3
21069,31,4,0,1,0,0,0,2,3,3,0,3
21070,47,3,0,5,1,2,0,2,3,3,0,0
21071,29,4,1,6,0,2,0,1,3,3,0,1
21072,47,3,0,5,1,0,2,2,3,3,0,0
21073,43,0,2,4,0,0,2,2,3,3,0,3
21074,54,8,0,1,0,0,0,2,3,3,0,3
21075,29,4,0,6,0,2,0,1,3,3,0,1
21076,51,6,0,6,0,2,0,2,3,3,0,3
21077,54,4,0,4,0,2,2,2,3,3,0,3
21078,51,6,0,6,0,2,0,2,3,3,0,3
21079,33,0,0,4,0,2,0,2,3,3,0,3
21080,54,8,0,1,0,2,0,2,3,3,0,3
21081,37,4,1,4,0,2,0,2,3,3,0,3
21082,29,4,1,6,0,2,0,1,3,3,0,1
21083,38,2,0,6,1,2,0,2,3,3,0,0
21084,54,3,0,0,0,2,0,2,3,3,0,3
21085,32,2,1,6,0,0,0,2,3,3,0,3
21086,36,4,0,4,0,2,0,2,3,3,0,3
21087,53,10,0,6,1,0,2,2,3,3,0,0
21088,54,3,0,0,0,0,0,2,3,3,0,3
21089,32,9,0,3,0,0,0,2,3,3,0,3
21090,54,8,0,1,0,2,0,2,3,3,0,3
21091,36,4,0,4,0,2,0,2,3,3,0,3
21092,54,3,0,0,0,2,0,2,3,3,0,3
21093,48,3,0,4,1,2,0,2,3,3,0,0
21094,32,4,1,6,0,2,0,2,3,3,0,3
21095,35,4,0,6,0,1,1,2,3,3,1,3
21096,58,2,1,6,0,0,0,2,3,3,0,3
21097,32,2,1,6,0,2,0,2,3,3,0,3
21098,38,2,2,6,0,2,0,2,3,0,0,3
21099,38,4,2,6,1,0,0,2,3,0,0,0
21100,30,2,0,6,0,2,0,2,3,0,1,3
21101,33,7,2,4,0,0,0,2,3,0,0,3
21102,35,2,1,6,0,2,0,2,3,0,1,3
21103,50,4,0,6,0,1,1,2,3,0,1,3
21104,35,2,2,6,0,2,0,2,3,0,0,3
21105,45,1,0,2,0,2,0,2,3,0,1,3
21106,31,6,0,6,0,2,0,2,3,0,0,3
21107,33,4,1,4,0,2,0,2,3,0,0,3
21108,33,10,0,6,0,2,0,2,3,0,0,3
21109,34,2,1,6,0,0,0,2,3,0,0,3
21110,32,4,0,4,0,2,0,2,3,0,0,3
21111,33,2,0,6,0,1,1,2,3,0,0,3
21112,30,4,1,1,0,0,0,2,3,0,1,3
21113,35,4,0,4,0,0,0,2,3,0,1,3
21114,41,4,0,4,0,2,0,2,3,0,0,3
21115,54,2,2,6,0,0,0,2,3,0,0,3
21116,38,2,2,6,0,0,0,2,3,0,0,3
21117,46,1,0,5,1,0,0,2,3,0,0,0
21118,53,3,0,3,0,2,0,2,3,0,0,3
21119,29,4,1,1,0,2,0,2,3,0,0,3
21120,33,7,2,4,0,0,0,2,3,0,0,3
21121,41,4,0,4,0,0,0,2,3,0,0,3
21122,30,4,1,6,1,0,0,2,3,0,0,0
21123,32,2,0,6,0,0,0,2,3,0,0,3
21124,56,5,0,2,0,0,0,2,3,0,0,3
21125,30,2,0,6,1,2,0,2,3,0,0,0
21126,39,2,1,6,0,2,0,2,3,0,0,3
21127,32,2,0,6,0,2,2,2,3,0,0,3
21128,30,0,0,4,0,2,0,2,3,0,0,3
21129,40,4,0,4,0,0,0,2,3,0,0,3
21130,59,2,0,6,1,2,0,2,3,0,0,0
21131,49,2,0,3,0,2,0,2,3,0,0,3
21132,36,8,0,2,1,0,0,2,3,0,0,0
21133,35,4,0,4,0,2,2,2,3,0,1,3
21134,48,1,0,1,0,0,0,2,3,0,0,3
21135,41,4,0,4,0,0,0,2,3,0,0,3
21136,31,2,0,6,0,0,0,2,3,0,0,3
21137,29,4,1,1,0,0,0,2,3,0,0,3
21138,47,2,1,6,0,0,0,2,3,0,0,3
21139,52,0,0,0,1,2,2,2,3,0,0,0
21140,30,2,0,6,1,0,0,2,3,0,0,0
21141,31,4,1,6,0,0,0,2,3,0,0,3
21142,45,1,0,2,0,2,2,2,3,0,0,3
21143,37,4,0,4,0,2,0,2,3,0,0,3
21144,32,4,0,1,1,2,0,2,3,0,0,0
21145,30,2,0,6,1,2,2,2,3,0,0,0
21146,32,4,1,6,0,0,0,1,3,0,0,1
21147,48,3,0,5,0,0,0,2,3,0,1,3
21148,46,1,0,5,1,1,1,2,3,0,0,0
21149,32,2,0,6,0,2,2,2,3,0,0,3
21150,50,2,0,6,0,0,0,2,3,0,0,3
21151,30,2,0,6,0,0,0,2,3,0,0,3
21152,46,1,0,5,1,2,0,2,3,0,0,0
21153,47,3,0,0,1,0,0,2,3,0,0,0
21154,33,4,1,4,0,0,0,2,3,0,0,3
21155,34,7,0,6,1,2,0,2,3,0,0,0
21156,34,2,1,6,0,2,0,2,3,0,0,3
21157,30,2,0,6,1,2,0,2,3,0,0,0
21158,31,6,0,6,0,0,0,2,3,0,0,3
21159,41,8,0,6,0,2,0,2,3,0,0,3
21160,33,4,1,4,0,2,0,2,3,0,0,3
21161,48,2,1,1,0,2,0,2,3,0,0,3
21162,54,2,2,6,0,2,0,2,3,0,0,3
21163,31,2,0,6,0,2,0,2,3,0,0,3
21164,47,2,0,6,0,0,2,2,3,0,0,3
21165,35,4,0,4,0,2,0,2,3,0,0,3
21166,43,6,0,6,0,0,0,2,3,0,0,3
21167,33,4,1,4,0,0,0,2,3,0,0,3
21168,32,2,1,6,0,2,0,2,3,0,0,3
21169,31,4,1,6,0,2,0,2,3,0,0,3
21170,38,2,2,6,0,0,0,2,3,0,0,3
21171,33,6,0,1,1,2,0,1,3,0,0,0
21172,35,2,0,6,1,0,0,2,3,0,0,0
21173,36,2,0,1,0,0,0,2,3,0,0,3
21174,31,2,0,6,0,2,0,2,3,0,0,3
21175,31,6,0,6,0,0,0,2,3,0,0,3
21176,37,4,0,4,0,2,0,2,3,0,0,3
21177,30,4,1,6,0,2,0,2,3,0,0,3
21178,38,10,1,6,0,0,0,2,3,0,0,3
21179,46,3,0,2,1,2,0,2,3,0,0,0
21180,49,7,0,1,0,2,0,2,3,0,0,3
21181,33,4,1,4,0,0,0,2,3,0,0,3
21182,36,8,0,1,1,0,0,2,3,0,0,0
21183,41,4,0,1,0,0,0,2,3,0,0,3
21184,32,4,0,1,1,0,0,2,3,0,0,0
21185,39,1,0,1,1,0,0,2,3,0,0,0
21186,45,4,2,6,0,0,0,2,3,0,0,3
21187,32,2,1,6,0,0,0,2,3,0,0,3
21188,36,2,0,6,1,0,0,2,3,0,0,0
21189,38,2,1,6,0,2,0,2,3,0,0,3
21190,35,2,1,6,0,2,2,2,3,0,0,3
21191,34,2,1,6,1,0,2,2,3,0,0,0
21192,33,4,1,4,0,0,0,2,3,0,0,3
21193,50,2,0,6,0,2,0,2,3,0,0,3
21194,49,1,0,0,1,0,0,2,3,0,1,0
21195,50,1,0,3,1,2,0,2,3,0,0,0
21196,37,4,0,6,0,0,0,2,3,0,0,3
21197,35,4,0,4,0,2,0,2,3,0,0,3
21198,35,4,0,4,0,2,0,2,3,0,0,3
21199,40,4,0,4,0,2,0,2,3,0,0,3
21200,38,4,0,6,0,0,0,2,3,0,0,3
21201,33,4,1,1,0,0,0,2,3,0,0,3
21202,29,2,0,1,0,0,0,2,3,0,0,3
21203,30,8,1,6,0,2,0,2,3,0,0,3
21204,38,4,2,6,1,2,0,2,3,0,0,0
21205,46,1,0,5,1,2,0,2,3,0,0,0
21206,52,0,0,0,1,0,0,2,3,0,0,0
21207,31,6,0,6,0,2,2,2,3,0,0,3
21208,31,2,1,6,0,2,0,2,3,0,0,3
21209,34,2,2,6,0,2,0,2,3,0,0,3
21210,42,4,0,4,0,2,2,2,3,0,0,3
21211,52,0,0,0,1,0,0,2,3,0,0,0
21212,33,2,0,6,0,2,0,2,3,0,0,3
21213,44,2,2,6,0,2,0,2,3,0,0,3
21214,41,2,0,6,1,2,0,2,3,0,0,0
21215,34,2,0,6,0,2,0,2,3,0,0,3
21216,39,4,1,4,1,2,0,2,3,0,0,0
21217,33,2,0,6,0,2,0,2,3,0,0,3
21218,36,2,0,6,0,2,0,2,3,0,0,3
21219,43,4,0,6,0,2,0,2,3,0,0,3
21220,45,4,0,4,0,2,0,2,3,0,0,3
21221,48,3,0,5,0,0,0,1,3,0,0,1
21222,38,2,0,6,0,0,0,2,3,0,0,3
21223,29,4,1,1,0,2,0,2,3,0,0,3
21224,52,0,0,0,1,2,0,2,3,0,0,0
21225,41,8,0,6,0,2,2,2,3,0,0,3
21226,41,4,0,1,0,0,0,2,3,0,1,3
21227,36,4,0,4,0,0,0,2,3,0,0,3
21228,36,2,2,6,1,2,0,2,3,0,0,0
21229,35,4,0,4,0,0,0,2,3,0,0,3
21230,35,4,0,4,0,2,0,1,3,0,0,1
21231,35,2,1,6,0,2,2,2,3,0,0,3
21232,32,6,0,6,0,0,0,2,3,0,0,3
21233,35,2,1,6,0,0,0,2,3,0,0,3
21234,50,1,0,2,1,0,0,1,3,0,0,0
21235,29,2,0,1,0,2,2,2,3,0,0,3
21236,35,2,0,6,1,0,0,1,3,0,0,0
21237,42,4,0,4,0,0,0,1,3,0,0,1
21238,35,4,0,4,0,0,0,2,3,0,0,3
21239,34,2,0,6,0,0,0,1,3,0,0,1
21240,31,4,1,6,0,2,0,2,3,0,0,3
21241,33,2,0,6,0,2,0,2,3,0,0,3
21242,33,7,2,4,0,2,0,1,3,0,0,1
21243,35,0,1,4,0,2,2,2,3,0,0,3
21244,47,2,0,6,0,0,2,2,3,0,0,3
21245,30,2,0,6,1,2,0,2,3,0,0,0
21246,36,2,2,6,1,2,0,2,3,0,0,0
21247,50,3,0,3,0,2,2,2,3,0,0,3
21248,44,3,0,0,0,2,0,2,3,0,0,3
21249,38,4,2,6,1,0,0,2,3,0,0,0
21250,34,2,0,6,0,2,2,2,3,0,0,3
21251,33,6,0,6,0,2,2,2,3,0,0,3
21252,36,8,0,1,1,2,0,2,3,0,0,0
21253,40,4,0,4,0,0,0,2,3,0,0,3
21254,36,8,0,1,1,2,0,2,3,0,0,0
21255,31,4,1,4,0,2,0,2,3,0,0,3
21256,41,4,0,4,0,2,2,2,3,0,0,3
21257,31,2,1,1,0,0,0,2,3,0,0,3
21258,30,4,0,4,0,2,0,2,3,0,0,3
21259,59,4,0,4,1,2,0,2,3,0,0,0
21260,41,8,0,6,0,0,0,2,3,0,0,3
21261,32,2,0,6,0,2,0,2,3,0,0,3
21262,37,2,0,4,1,2,2,2,3,0,0,0
21263,51,2,0,6,1,2,0,2,3,0,0,0
21264,32,2,0,6,0,2,0,2,3,0,0,3
21265,30,4,1,4,0,2,0,2,3,0,0,3
21266,42,4,0,6,1,2,0,2,3,0,0,0
21267,38,2,0,6,0,0,0,2,3,0,0,3
21268,44,3,0,0,0,2,0,2,3,0,0,3
21269,30,4,1,4,1,2,2,2,3,0,0,0
21270,40,4,0,4,0,0,0,2,3,0,0,3
21271,50,3,0,3,0,0,0,2,3,0,0,3
21272,52,2,2,6,0,0,0,2,3,0,0,3
21273,38,4,0,6,0,0,0,1,3,0,0,1
21274,54,3,0,3,0,2,0,2,3,0,1,3
21275,48,3,0,5,0,2,0,2,3,0,0,3
21276,41,4,0,1,0,2,2,1,3,0,0,1
21277,54,3,0,3,1,2,0,2,3,0,0,0
21278,31,2,1,1,0,0,0,2,3,0,0,3
21279,36,4,1,1,1,0,0,2,3,0,0,0
21280,34,2,1,6,1,0,2,2,3,0,0,0
